TOKEN	NE-COARSE-LIT	MISC
:	O	
particulier	O	
3	O	
We	O	
nemen	O	
in	O	
dit	O	
basisscenario	O	
aan	O	
dat	O	
de	O	
gemiddelde	O	
windsnelheid	B-TERM	
op	O	
de	O	
locatie	O	
waar	O	
de	O	
windturbine	B-TERM	
wordt	O	
geplaatst	O	
5,5	O	
m	O	
/	O	
s	O	
bedraagt	O	
.	O	
Dit	O	
is	O	
de	O	
te	O	
verwachten	O	
gemiddelde	O	
windsnelheid	B-TERM	
op	O	
een	O	
gunstig	O	
terrein	O	
in	O	
gebied	O	
3	O	
(	O	
zie	O	
figuur	O	
37	O	
)	O	
.	O	
Gemiddelde	O	
windsnelheid	B-TERM	
op	O	
locatie	O	
5,5	O	
m	O	
/	O	
s	O	
Dit	O	
levert	O	
onderstaande	O	
resultaten	O	
op	O	
:	O	
Verdisconteerde	B-TERM	
terugverdientijd	I-TERM	
Onderstaande	O	
grafiek	O	
geeft	O	
de	O	
temporele	O	
NCW	B-TERM	
weer	O	
.	O	
De	O	
verdisconteerde	B-TERM	
terugverdientijd	I-TERM	
wordt	O	
bepaald	O	
door	O	
het	O	
snijpunt	O	
van	O	
de	O	
grafieken	O	
met	O	
de	O	
x-as	O	
.	O	
Figuur	O	
42	O	
:	O	
DP	O	
gevalstudie	O	
:	O	
particulier	O	
3	O	
Figuur	O	
43	O	
:	O	
NCW	B-TERM	
gevalstudie	O	
:	O	
particulier	O	
3	O	
Bevindingen	O	
en	O	
conclusies	O	
Ondanks	O	
een	O	
gemiddelde	O	
windsnelheid	B-TERM	
van	O	
5,5	O	
m	O	
/	O	
s	O	
,	O	
slagen	O	
slechts	O	
drie	O	
modellen	O	
erin	O	
een	O	
positieve	O	
NCW	B-TERM	
te	O	
behalen	O	
op	O	
het	O	
einde	O	
van	O	
hun	O	
levensduur	O	
.	O	
De	O	
netto	B-TERM	
contante	I-TERM	
waarden	I-TERM	
van	O	
model	O	
D	O	
,	O	
G	O	
en	O	
P	O	
bedragen	O	
respectievelijk	O	
€16.255,22	O	
,	O	
€15.805,51	O	
en	O	
€13.270,01	O	
.	O	
De	O	
verdisconteerde	B-TERM	
terugverdientijden	I-TERM	
van	O	
deze	O	
investeringen	O	
liggen	O	
tussen	O	
8	O	
en	O	
12	O	
jaar	O	
.	O	
Een	O	
investering	O	
in	O	
een	O	
kleine	B-TERM	
windturbine	I-TERM	
kan	O	
hier	O	
al	O	
zeker	O	
de	O	
moeite	O	
lonen	O	
.	O	
Economische	O	
analyse	O	
:	O	
bedrijven	O	
De	O	
assumpties	O	
voor	O	
de	O	
basisscenario‟s	O	
werden	O	
reeds	O	
besproken	O	
in	O	
sectie	O	
6.1	O	
.	O	
Hieronder	O	
wordt	O	
ter	O	
verduidelijking	O	
nog	O	
een	O	
kort	O	
overzicht	O	
gegeven	O	
van	O	
de	O	
assumpties	O	
die	O	
we	O	
aannemen	O	
in	O	
alle	O	
basisscenario‟s	O	
voor	O	
bedrijven	O	
:	O	
Gevalstudie	O	
:	O	
bedrijf	O	
1	O	
We	O	
nemen	O	
in	O	
dit	O	
basisscenario	O	
aan	O	
dat	O	
de	O	
gemiddelde	O	
windsnelheid	B-TERM	
op	O	
de	O	
locatie	O	
waar	O	
de	O	
windturbine	B-TERM	
wordt	O	
geplaatst	O	
3,5	O	
m	O	
/	O	
s	O	
bedraagt	O	
.	O	
Dit	O	
is	O	
de	O	
te	O	
verwachten	O	
gemiddelde	O	
windsnelheid	B-TERM	
op	O	
een	O	
gunstig	O	
terrein	O	
in	O	
gebied	O	
1	O	
(	O	
zie	O	
figuur	O	
37	O	
)	O	
.	O	
Gemiddelde	O	
windsnelheid	B-TERM	
op	O	
locatie	O	
3,5	O	
m	O	
/	O	
s	O	
Dit	O	
levert	O	
onderstaande	O	
resultaten	O	
op	O	
:	O	
Verdisconteerde	B-TERM	
terugverdientijd	I-TERM	
Onderstaande	O	
grafiek	O	
geeft	O	
de	O	
temporele	O	
NCW	B-TERM	
weer	O	
.	O	
De	O	
verdisconteerde	B-TERM	
terugverdientijd	I-TERM	
wordt	O	
bepaald	O	
door	O	
het	O	
snijpunt	O	
van	O	
de	O	
grafieken	O	
met	O	
de	O	
x-as	O	
.	O	
Figuur	O	
44	O	
:	O	
DP	O	
gevalstudie	O	
:	O	
bedrijf	O	
1	O	
Netto	B-TERM	
contante	I-TERM	
waarde	I-TERM	
Onderstaande	O	
grafiek	O	
geeft	O	
de	O	
waarde	O	
van	O	
de	O	
NCW	B-TERM	
weer	O	
op	O	
het	O	
einde	O	
van	O	
de	O	
levensduur	O	
van	O	
alle	O	
modellen	O	
.	O	
Figuur	O	
45	O	
:	O	
NCW	B-TERM	
gevalstudie	O	
:	O	
bedrijf	O	
1	O	
Bevindingen	O	
en	O	
conclusies	O	
Ook	O	
voor	O	
alle	O	
bedrijven	O	
zijn	O	
de	O	
NCW‟s	B-TERM	
negatief	O	
bij	O	
een	O	
gemiddelde	O	
windsnelheid	B-TERM	
van	O	
3,5	O	
m	O	
/	O	
s	O	
.	O	
Ondanks	O	
enkele	O	
extra	O	
steunmaatregelen	O	
,	O	
liggen	O	
de	O	
energieopbrengsten	B-TERM	
van	O	
de	O	
turbines	B-TERM	
te	O	
laag	O	
om	O	
de	O	
investering	O	
rendabel	B-TERM	
te	O	
maken	O	
.	O	
Dit	O	
kunnen	O	
we	O	
opnieuw	O	
afleiden	O	
uit	O	
de	O	
veel	O	
te	O	
zwakke	O	
stijging	O	
van	O	
de	O	
NCW-profielen	B-TERM	
.	O	
We	O	
kunnen	O	
concluderen	O	
dat	O	
investeren	O	
in	O	
een	O	
kleine	B-TERM	
windturbine	I-TERM	
niet	O	
rendabel	B-TERM	
is	O	
voor	O	
bedrijven	O	
uit	O	
gebied	O	
1	O	
op	O	
een	O	
gunstig	O	
terrein	O	
.	O	
Gevalstudie	O	
:	O	
bedrijf	O	
2	O	
We	O	
nemen	O	
in	O	
dit	O	
basisscenario	O	
aan	O	
dat	O	
de	O	
gemiddelde	O	
windsnelheid	B-TERM	
op	O	
de	O	
locatie	O	
waar	O	
de	O	
windturbine	B-TERM	
wordt	O	
geplaatst	O	
4,5	O	
m	O	
/	O	
s	O	
bedraagt	O	
.	O	
Dit	O	
is	O	
de	O	
te	O	
verwachten	O	
gemiddelde	O	
windsnelheid	B-TERM	
op	O	
een	O	
gunstig	O	
terrein	O	
in	O	
gebied	O	
2	O	
(	O	
zie	O	
figuur	O	
37	O	
)	O	
.	O	
Gemiddelde	O	
windsnelheid	B-TERM	
op	O	
locatie	O	
4,5	O	
m	O	
/	O	
s	O	
Dit	O	
levert	O	
onderstaande	O	
resultaten	O	
op	O	
:	O	
Verdisconteerde	B-TERM	
terugverdientijd	I-TERM	
Onderstaande	O	
grafiek	O	
geeft	O	
de	O	
temporele	O	
NCW	B-TERM	
weer	O	
.	O	
De	O	
verdisconteerde	B-TERM	
terugverdientijd	I-TERM	
wordt	O	
bepaald	O	
door	O	
het	O	
snijpunt	O	
van	O	
de	O	
grafieken	O	
met	O	
de	O	
x-as	O	
.	O	
Figuur	O	
46	O	
:	O	
DP	O	
gevalstudie	O	
:	O	
bedrijf	O	
2	O	
Onderstaande	O	
grafiek	O	
geeft	O	
de	O	
waarde	O	
van	O	
de	O	
NCW	B-TERM	
weer	O	
op	O	
het	O	
einde	O	
van	O	
de	O	
levensduur	O	
van	O	
alle	O	
modellen	O	
.	O	
Figuur	O	
47	O	
:	O	
NCW	B-TERM	
gevalstudie	O	
:	O	
bedrijf	O	
2	O	
Bevindingen	O	
en	O	
conclusies	O	
Slechts	O	
één	O	
investering	O	
(	O	
G	O	
)	O	
slaagt	O	
erin	O	
om	O	
een	O	
positieve	O	
netto	B-TERM	
contante	I-TERM	
waarde	I-TERM	
te	O	
creëren	O	
op	O	
het	O	
einde	O	
van	O	
de	O	
theoretische	O	
levensduur	O	
.	O	
De	O	
verdisconteerde	B-TERM	
terugverdientijd	I-TERM	
van	O	
deze	O	
investering	O	
ligt	O	
rond	O	
de	O	
18	O	
jaar	O	
en	O	
de	O	
uiteindelijke	O	
netto	B-TERM	
contante	I-TERM	
waarde	I-TERM	
bedraagt	O	
slechts	O	
€	O	
1.322,83	O	
.	O	
Als	O	
we	O	
dit	O	
scenario	O	
vergelijken	O	
met	O	
dat	O	
van	O	
particulieren	O	
bij	O	
dezelfde	O	
gemiddelde	O	
windsnelheid	B-TERM	
,	O	
liggen	O	
de	O	
NCW‟s	B-TERM	
hier	O	
heel	O	
wat	O	
lager	O	
.	O	
Ondanks	O	
de	O	
extra	O	
steunmaatregelen	O	
blijkt	O	
het	O	
voor	O	
bedrijven	O	
minder	O	
interessant	O	
te	O	
zijn	O	
om	O	
te	O	
investeren	O	
in	O	
kleine	O	
windmolens	B-TERM	
.	O	
Dit	O	
komt	O	
door	O	
de	O	
lagere	O	
elektriciteitsprijs	B-TERM	
voor	O	
industriële	O	
verbruikers	B-TERM	
.	O	
Hierdoor	O	
ligt	O	
de	O	
besparing	O	
door	O	
eigen	O	
verbruik	B-TERM	
lager	O	
.	O	
Dit	O	
zien	O	
we	O	
terug	O	
in	O	
de	O	
zeer	O	
zwakke	O	
stijging	O	
in	O	
de	O	
NCW-profielen	B-TERM	
.	O	
We	O	
kunnen	O	
hier	O	
besluiten	O	
dat	O	
het	O	
voor	O	
bedrijven	O	
in	O	
gebied	O	
2	O	
niet	O	
rendabel	B-TERM	
is	O	
om	O	
te	O	
investeren	O	
in	O	
kleine	B-TERM	
windturbines	I-TERM	
.	O	
Slechts	O	
één	O	
turbine	B-TERM	
slaagt	O	
er	O	
in	O	
om	O	
een	O	
positieve	O	
(	O	
maar	O	
nog	O	
steeds	O	
zeer	O	
lage	O	
)	O	
NCW	B-TERM	
te	O	
realiseren	O	
op	O	
het	O	
einde	O	
van	O	
de	O	
levensduur	O	
.	O	
Gevalstudie	O	
:	O	
bedrijf	O	
3	O	
We	O	
nemen	O	
in	O	
dit	O	
basisscenario	O	
aan	O	
dat	O	
de	O	
gemiddelde	O	
windsnelheid	B-TERM	
op	O	
de	O	
locatie	O	
waar	O	
de	O	
windturbine	B-TERM	
wordt	O	
geplaatst	O	
5,5	O	
m	O	
/	O	
s	O	
bedraagt	O	
.	O	
Dit	O	
is	O	
de	O	
te	O	
verwachten	O	
gemiddelde	O	
windsnelheid	B-TERM	
op	O	
een	O	
gunstig	O	
terrein	O	
in	O	
gebied	O	
3	O	
(	O	
zie	O	
figuur	O	
37	O	
)	O	
.	O	
Gemiddelde	O	
windsnelheid	B-TERM	
op	O	
locatie	O	
5,5	O	
m	O	
/	O	
s	O	
Dit	O	
levert	O	
onderstaande	O	
resultaten	O	
op	O	
:	O	
Verdisconteerde	B-TERM	
terugverdientijd	I-TERM	
Onderstaande	O	
grafiek	O	
geeft	O	
de	O	
temporele	O	
NCW	B-TERM	
weer	O	
.	O	
De	O	
verdisconteerde	B-TERM	
terugverdientijd	I-TERM	
wordt	O	
bepaald	O	
door	O	
het	O	
snijpunt	O	
van	O	
de	O	
grafieken	O	
met	O	
de	O	
x-as	O	
.	O	
Figuur	O	
48	O	
:	O	
DP	O	
gevalstudie	O	
:	O	
bedrijf	O	
3	O	
Onderstaande	O	
grafiek	O	
geeft	O	
de	O	
waarde	O	
van	O	
de	O	
NCW	B-TERM	
weer	O	
op	O	
het	O	
einde	O	
van	O	
de	O	
levensduur	O	
van	O	
alle	O	
modellen	O	
.	O	
Figuur	O	
49	O	
:	O	
NCW	B-TERM	
gevalstudie	O	
:	O	
bedrijf	O	
3	O	
Bevindingen	O	
en	O	
conclusies	O	
Net	O	
als	O	
bij	O	
de	O	
economische	O	
analyse	O	
voor	O	
particulieren	O	
slagen	O	
er	O	
bij	O	
een	O	
gemiddelde	O	
windsnelheid	B-TERM	
van	O	
5,5	O	
m	O	
/	O	
s	O	
drie	O	
investeringen	O	
erin	O	
een	O	
positieve	O	
NCW	B-TERM	
te	O	
creëren	O	
.	O	
De	O	
NCW‟s	B-TERM	
van	O	
D	O	
,	O	
G	O	
en	O	
P	O	
bedragen	O	
respectievelijk	O	
€9.788,77	O	
,	O	
€9.973,83	O	
en	O	
€7.653,11	O	
.	O	
De	O	
verdisconteerde	B-TERM	
terugverdientijden	I-TERM	
van	O	
deze	O	
modellen	O	
liggen	O	
tussen	O	
10	O	
en	O	
14	O	
jaar	O	
.	O	
Een	O	
investering	O	
in	O	
kleinschalige	B-TERM	
windenergie	I-TERM	
kan	O	
hier	O	
dus	O	
zeker	O	
de	O	
moeite	O	
lonen	O	
.	O	
Scenarioanalyse	B-TERM	
In	O	
deze	O	
sectie	O	
onderzoeken	O	
we	O	
het	O	
effect	O	
van	O	
enkele	O	
realistische	O	
scenario‟s	O	
op	O	
de	O	
netto	B-TERM	
contante	I-TERM	
waarde	I-TERM	
van	O	
de	O	
verschillende	O	
investeringen	O	
.	O	
We	O	
spitsen	O	
ons	O	
hier	O	
voornamelijk	O	
toe	O	
op	O	
de	O	
netto	B-TERM	
contante	I-TERM	
waarde	I-TERM	
en	O	
niet	O	
op	O	
de	O	
verdisconteerde	B-TERM	
terugverdientijd	I-TERM	
.	O	
In	O	
de	O	
basisoplossing	O	
berekenden	O	
we	O	
de	O	
netto	B-TERM	
contante	I-TERM	
waarde	I-TERM	
op	O	
basis	O	
van	O	
de	O	
meest	O	
verwachte	O	
ramingen	O	
van	O	
kasstromen	O	
.	O	
In	O	
de	O	
scenarioanalyse	B-TERM	
gaan	O	
we	O	
opzoek	O	
naar	O	
het	O	
effect	O	
van	O	
een	O	
verandering	O	
van	O	
één	O	
bepaalde	O	
parameter	O	
.	O	
We	O	
concentreren	O	
ons	O	
in	O	
deze	O	
analyse	O	
voornamelijk	O	
op	O	
fundamentele	O	
veranderingen	O	
zoals	O	
een	O	
extra	O	
steunmaatregel	O	
,	O	
een	O	
aanzienlijke	O	
verhoging	O	
van	O	
prijzen	O	
enzovoort	O	
.	O	
Subtielere	O	
variaties	O	
in	O	
bepaalde	O	
parameters	O	
worden	O	
later	O	
onderzocht	O	
in	O	
de	O	
sensitiviteitsanalyse	B-TERM	
.	O	
Hierin	O	
hebben	O	
we	O	
ook	O	
oog	O	
voor	O	
het	O	
gelijktijdig	O	
veranderen	O	
van	O	
meerdere	O	
parameters	O	
.	O	
In	O	
deze	O	
scenarioanalyse	B-TERM	
richten	O	
we	O	
ons	O	
voornamelijk	O	
op	O	
wijzigingen	O	
waarvan	O	
we	O	
vermoeden	O	
dat	O	
ze	O	
een	O	
positief	O	
effect	O	
hebben	O	
op	O	
de	O	
rendabiliteit	B-TERM	
van	O	
kleine	B-TERM	
windturbines	I-TERM	
.	O	
Dit	O	
doen	O	
we	O	
omdat	O	
de	O	
resultaten	O	
uit	O	
de	O	
basisscenario‟s	O	
vrij	O	
negatief	O	
waren	O	
.	O	
Scenario‟s	O	
met	O	
(	O	
nog	O	
)	O	
lagere	O	
NCW‟s	B-TERM	
zouden	O	
geen	O	
grote	O	
meerwaarde	O	
bieden	O	
aan	O	
dit	O	
onderzoek	O	
.	O	
Dit	O	
is	O	
ook	O	
de	O	
reden	O	
waarom	O	
we	O	
geen	O	
extra	O	
analyses	O	
doen	O	
met	O	
een	O	
hogere	O	
discontovoet	B-TERM	
.	O	
Ook	O	
hiervan	O	
zou	O	
de	O	
meerwaarde	O	
gering	O	
zijn	O	
.	O	
Scenario	O	
1	O	
:	O	
extra	O	
steunmaatregel	O	
onder	O	
vorm	O	
van	O	
de	O	
VLIF-subsidie	B-TERM	
Land-	O	
en	O	
tuinbouw	O	
en	O	
para-agrarische	O	
bedrijven	O	
genieten	O	
van	O	
een	O	
extra	O	
steunmaatregel	O	
onder	O	
de	O	
vorm	O	
van	O	
de	O	
VLIF-subsidie	B-TERM	
.	O	
We	O	
onderzoeken	O	
hier	O	
wat	O	
de	O	
invloed	O	
van	O	
deze	O	
extra	O	
steunmaatregel	O	
is	O	
op	O	
de	O	
rendabiliteit	B-TERM	
van	O	
kleinschalige	B-TERM	
windenergie	I-TERM	
.	O	
Dit	O	
scenario	O	
spitst	O	
zich	O	
uiteraard	O	
alleen	O	
toe	O	
op	O	
bedrijven	O	
.	O	
Figuur	O	
50	O	
:	O	
scenarioanalyse	B-TERM	
:	O	
VLIF-subsidie	B-TERM	
De	O	
resultaten	O	
tonen	O	
aan	O	
dat	O	
een	O	
VLIF-subsidie	B-TERM	
voor	O	
sommige	O	
bedrijven	O	
een	O	
beslissende	O	
factor	O	
kan	O	
zijn	O	
.	O	
Enkele	O	
investeringen	O	
weten	O	
bij	O	
een	O	
windsnelheid	B-TERM	
van	O	
4,5	O	
m	O	
/	O	
s	O	
hun	O	
NCW	B-TERM	
om	O	
te	O	
buigen	O	
van	O	
een	O	
negatieve	O	
waarde	O	
naar	O	
een	O	
positieve	O	
waarde	O	
.	O	
We	O	
mogen	O	
de	O	
impact	O	
van	O	
de	O	
VLIF-steun	B-TERM	
wel	O	
niet	O	
overschatten	O	
.	O	
Hiervoor	O	
is	O	
de	O	
impact	O	
op	O	
de	O	
netto	B-TERM	
contante	I-TERM	
waarden	I-TERM	
te	O	
klein	O	
.	O	
Scenario	O	
2	O	
:	O	
verhoging	O	
van	O	
de	O	
minimum	O	
prijs	O	
van	O	
groenestroomcertificaten	B-TERM	
In	O	
dit	O	
scenario	O	
onderzoeken	O	
we	O	
de	O	
impact	O	
van	O	
een	O	
verhoging	O	
van	O	
de	O	
minimumprijs	O	
van	O	
groenestroomcertificaten	B-TERM	
.	O	
In	O	
eerste	O	
instantie	O	
verhogen	O	
we	O	
deze	O	
minimumprijs	O	
van	O	
€	O	
90	O	
naar	O	
€	O	
200	O	
.	O	
In	O	
tweede	O	
instantie	O	
gaan	O	
we	O	
ervan	O	
uit	O	
dat	O	
kleine	B-TERM	
windturbines	I-TERM	
van	O	
dezelfde	O	
subsidie	O	
kunnen	O	
genieten	O	
als	O	
zonnepanelen	B-TERM	
.	O	
Hier	O	
ligt	O	
de	O	
minimumprijs	O	
voor	O	
groenestroomcertificaten	B-TERM	
momenteel	O	
op	O	
€350	O	
.	O	
Particulieren	O	
Figuur	O	
52	O	
:	O	
scenarioanalyse	B-TERM	
:	O	
prijs	O	
GSC	B-TERM	
(	O	
2	O	
)	O	
Bedrijven	O	
De	O	
resultaten	O	
voor	O	
bedrijven	O	
vertonen	O	
een	O	
gelijkaardig	O	
patroon	O	
en	O	
worden	O	
hier	O	
bijgevolg	O	
niet	O	
weergegeven	O	
.	O	
Bevindingen	O	
en	O	
conclusies	O	
Uit	O	
de	O	
resultaten	O	
blijkt	O	
dat	O	
een	O	
verhoging	O	
van	O	
de	O	
minimumprijs	O	
voor	O	
groenestroomcertificaten	B-TERM	
effect	O	
heeft	O	
in	O	
gebieden	O	
met	O	
een	O	
hogere	O	
gemiddelde	O	
windsnelheid	B-TERM	
.	O	
Men	O	
krijgt	O	
deze	O	
minimumprijs	O	
namelijk	O	
per	O	
geproduceerde	O	
1000	O	
kWh	B-TERM	
.	O	
Hoe	O	
hoger	O	
de	O	
energieopbrengst	B-TERM	
van	O	
de	O	
kleine	B-TERM	
windturbine	I-TERM	
,	O	
hoe	O	
zwaarder	O	
een	O	
hogere	O	
minimumprijs	O	
doorweegt	O	
.	O	
Bij	O	
een	O	
gemiddelde	O	
windsnelheid	B-TERM	
van	O	
3,5	O	
m	O	
/	O	
s	O	
is	O	
geen	O	
enkele	O	
windturbine	B-TERM	
rendabel	B-TERM	
bij	O	
een	O	
prijs	O	
van	O	
€0,09	O	
/	O	
kWh	B-TERM	
en	O	
€0,2	O	
/	O	
kWh	B-TERM	
.	O	
Bij	O	
een	O	
prijs	O	
van	O	
€0.35	O	
/	O	
kWh	B-TERM	
vertoont	O	
model	O	
G	O	
een	O	
licht	O	
positieve	O	
NCW	B-TERM	
.	O	
Bij	O	
hogere	O	
gemiddelde	O	
windsnelheden	B-TERM	
realiseren	O	
enkele	O	
modellen	O	
een	O	
positieve	O	
NCW	B-TERM	
door	O	
de	O	
verhoging	O	
van	O	
de	O	
minimumprijs	O	
.	O	
We	O	
kunnen	O	
hier	O	
stellen	O	
dat	O	
het	O	
verhogen	O	
van	O	
de	O	
minimumprijs	O	
enkel	O	
effect	O	
heeft	O	
in	O	
gebieden	O	
met	O	
een	O	
zeer	O	
gunstig	O	
windklimaat	B-TERM	
.	O	
In	O	
een	O	
groot	O	
deel	O	
van	O	
Vlaanderen	B-TERM	
ligt	O	
de	O	
energieopbrengst	B-TERM	
van	O	
kleine	B-TERM	
windturbines	I-TERM	
gewoonweg	O	
te	O	
laag	O	
en	O	
kan	O	
een	O	
verhoging	O	
van	O	
de	O	
minimumprijs	O	
geen	O	
oplossing	O	
bieden	O	
.	O	
Scenario	O	
3	O	
:	O	
kleine	O	
KMO's	O	
De	O	
prijs	O	
die	O	
bedrijven	O	
betalen	O	
voor	O	
hun	O	
elektriciteit	B-TERM	
wordt	O	
bepaald	O	
door	O	
hun	O	
elektriciteitsverbruik	B-TERM	
.	O	
Bedrijven	O	
worden	O	
ingedeeld	O	
per	O	
verbruikersschijf	O	
.	O	
Hoe	O	
meer	O	
men	O	
verbruikt	B-TERM	
,	O	
hoe	O	
minder	O	
men	O	
moet	O	
betalen	O	
per	O	
eenheid	O	
elektriciteit	B-TERM	
.	O	
Grote	O	
bedrijven	O	
met	O	
een	O	
groot	O	
verbruik	B-TERM	
zullen	O	
hun	O	
elektriciteit	B-TERM	
dus	O	
goedkoper	O	
kunnen	O	
aankopen	O	
dan	O	
kleinere	O	
bedrijven	O	
.	O	
Hoe	O	
hoger	O	
de	O	
prijs	O	
per	O	
kilowattuur	B-TERM	
ligt	O	
,	O	
hoe	O	
groter	O	
de	O	
besparing	O	
door	O	
eigen	O	
verbruik	B-TERM	
door	O	
middel	O	
van	O	
een	O	
kleine	B-TERM	
windturbine	I-TERM	
.	O	
In	O	
dit	O	
scenario	O	
onderzoeken	O	
we	O	
dan	O	
ook	O	
de	O	
rendabiliteit	B-TERM	
van	O	
kleinschalige	B-TERM	
windenergie	I-TERM	
bij	O	
zeer	O	
kleine	O	
bedrijven	O	
.	O	
Zij	O	
genieten	O	
enerzijds	O	
van	O	
een	O	
grotere	O	
besparing	O	
door	O	
eigen	O	
verbruik	B-TERM	
,	O	
maar	O	
kunnen	O	
wel	O	
genieten	O	
van	O	
dezelfde	O	
steunmaatregelen	O	
als	O	
grotere	O	
bedrijven	O	
.	O	
We	O	
verhogen	O	
de	O	
prijs	O	
per	O	
kilowattuur	B-TERM	
van	O	
€0,12	O	
/	O	
kWh	B-TERM	
naar	O	
€0,16	O	
/	O	
kWh	B-TERM	
.	O	
Figuur	O	
53	O	
:	O	
scenarioanalyse	B-TERM	
:	O	
kleine	O	
KMO	O	
Bij	O	
een	O	
gemiddeld	O	
windsnelheid	B-TERM	
van	O	
4,5	O	
m	O	
/	O	
s	O	
en	O	
een	O	
elektriciteitsprijs	B-TERM	
van	O	
€0,12	O	
/	O	
kWh	B-TERM	
is	O	
alleen	O	
model	O	
G	O	
rendabel	B-TERM	
.	O	
Bij	O	
dezelfde	O	
windsnelheid	B-TERM	
en	O	
een	O	
elektriciteitsprijs	B-TERM	
van	O	
€0,16	O	
/	O	
kWh	B-TERM	
zijn	O	
ook	O	
model	O	
D	O	
en	O	
P	O	
rendabel	B-TERM	
.	O	
Wanneer	O	
de	O	
gemiddelde	O	
windsnelheid	B-TERM	
5,5	O	
m	O	
/	O	
s	O	
bedraagt	O	
wordt	O	
naast	O	
model	O	
D	O	
,	O	
G	O	
en	O	
P	O	
ook	O	
model	O	
F	O	
rendabel	B-TERM	
als	O	
we	O	
de	O	
elektriciteitsprijs	B-TERM	
verhogen	O	
naar	O	
€0,16	O	
/	O	
kWh	B-TERM	
.	O	
Uit	O	
de	O	
resultaten	O	
blijkt	O	
dus	O	
dat	O	
voor	O	
zeer	O	
kleine	O	
bedrijven	O	
de	O	
rendabiliteit	B-TERM	
van	O	
kleinschalige	B-TERM	
windenergie	I-TERM	
iets	O	
hoger	O	
ligt	O	
dan	O	
bij	O	
grotere	O	
bedrijven	O	
.	O	
Sensitiviteitsanalyse	B-TERM	
In	O	
de	O	
sensitiviteitsanalyse	B-TERM	
onderzoeken	O	
we	O	
het	O	
effect	O	
van	O	
verandering	O	
in	O	
verschillende	O	
paramaters	O	
op	O	
de	O	
rendabiliteit	B-TERM	
van	O	
kleine	B-TERM	
windturbines	I-TERM	
.	O	
We	O	
gebruiken	O	
hiervoor	O	
een	O	
Monte	B-TERM	
Carlo-simulatie	I-TERM	
.	O	
Hierbij	O	
worden	O	
experimenten	O	
uitgevoerd	O	
op	O	
basis	O	
van	O	
toevallig	O	
gekozen	O	
waarden	O	
van	O	
de	O	
verschillende	O	
parameters	O	
.	O	
Deze	O	
waarden	O	
bepalen	O	
dat	O	
het	O	
scenario	O	
waarvoor	O	
de	O	
NCW	B-TERM	
wordt	O	
berekend	O	
.	O	
Men	O	
voert	O	
dit	O	
experiment	O	
veel	O	
keren	O	
uit	O	
en	O	
zo	O	
bekomt	O	
men	O	
een	O	
waarschijnlijkheidsverdeling	O	
van	O	
de	O	
netto	B-TERM	
contante	I-TERM	
waarde	I-TERM	
(	O	
Mercken	B-TERM	
,	O	
2004	O	
)	O	
.	O	
Identificatie	O	
en	O	
bepaling	O	
van	O	
de	O	
kansverdeling	O	
van	O	
de	O	
parameters	O	
Voor	O	
elke	O	
parameter	O	
gaan	O	
we	O	
uit	O	
van	O	
een	O	
triangulaire	O	
verdeling	O	
en	O	
dienen	O	
we	O	
een	O	
minimumwaarde	O	
,	O	
een	O	
maximumwaarde	O	
,	O	
en	O	
een	O	
meest	O	
waarschijnlijke	O	
waarde	O	
op	O	
te	O	
geven	O	
.	O	
Hieronder	O	
lichten	O	
we	O	
de	O	
verschillende	O	
parameters	O	
apart	O	
toe	O	
.	O	
Huidige	O	
prijs	O	
van	O	
grijze	B-TERM	
stroom	I-TERM	
Voor	O	
de	O	
bepaling	O	
van	O	
de	O	
prijzen	O	
van	O	
grijze	B-TERM	
stroom	I-TERM	
in	O	
de	O	
Monte-Carlosimulatie	B-TERM	
baseren	O	
we	O	
ons	O	
opnieuw	O	
op	O	
rapporten	O	
Evolutie	O	
van	O	
de	O	
elektriciteitsprijzen	B-TERM	
op	O	
de	O	
residentiële	O	
markt	O	
en	O	
De	O	
energiemarkt	B-TERM	
in	O	
2008	O	
.	O	
In	O	
de	O	
basisoplossing	O	
zijn	O	
we	O	
uitgegaan	O	
van	O	
een	O	
elektriciteitsprijs	B-TERM	
voor	O	
huishoudens	O	
van	O	
€	O	
20	O	
/	O	
kWh	B-TERM	
.	O	
Dit	O	
is	O	
de	O	
prijs	O	
voor	O	
een	O	
gemiddeld	O	
gezin	O	
.	O	
Dit	O	
wordt	O	
onze	O	
meest	O	
waarschijnlijke	O	
waarde	O	
in	O	
de	O	
analyse	O	
.	O	
Uit	O	
de	O	
literatuur	O	
blijkt	O	
dat	O	
de	O	
allerkleinste	O	
huishoudens	O	
tot	O	
€	O	
27	O	
/	O	
kWh	B-TERM	
betalen	O	
voor	O	
hun	O	
elektriciteit	B-TERM	
.	O	
De	O	
grootste	O	
gezinnen	O	
betalen	O	
slechts	O	
€	O	
15	O	
/	O	
kWh	B-TERM	
.	O	
Deze	O	
prijzen	O	
gebruiken	O	
we	O	
dan	O	
ook	O	
als	O	
minimum-	O	
en	O	
maximumwaarde	O	
in	O	
onze	O	
analyse	O	
.	O	
Voor	O	
industriële	O	
verbruikers	B-TERM	
gebruiken	O	
we	O	
als	O	
meest	O	
waarschijnlijke	O	
waarde	O	
de	O	
prijs	O	
uit	O	
de	O	
basisoplossing	O	
van	O	
€	O	
12	O	
/	O	
kWh	B-TERM	
.	O	
Als	O	
minimum	O	
