TOKEN	NE-COARSE-LIT	MISC
tension	I-TERM	
et	O	
de	O	
la	O	
fréquence	B-TERM	
est	O	
dès	O	
lors	O	
reporté	O	
sur	O	
les	O	
alternateurs	B-TERM	
classiques	O	
.	O	
Augmenter	O	
le	O	
taux	O	
de	O	
pénétration	O	
des	O	
unités	O	
de	O	
production	O	
décentralisées	O	
sera	O	
donc	O	
possible	O	
si	O	
ce	O	
type	O	
de	O	
source	O	
:	O	
-	O	
participe	O	
à	O	
la	O	
gestion	O	
du	O	
réseau	B-TERM	
(	O	
services	B-TERM	
système	I-TERM	
,	O	
dispatchabilité	O	
)	O	
;	O	
-	O	
présente	O	
une	O	
disponibilité	O	
accrue	O	
et	O	
fiabilisée	O	
malgré	O	
l'	O	
imprévisibilité	O	
de	O	
la	O	
source	B-TERM	
primaire	I-TERM	
d'	O	
énergie	B-TERM	
.	O	
Il	O	
est	O	
actuellement	O	
envisageable	O	
d'	O	
atteindre	O	
ces	O	
objectifs	O	
:	O	
-	O	
en	O	
développant	O	
de	O	
nouvelles	O	
stratégies	O	
de	O	
commande	O	
et	O	
de	O	
supervision	O	
des	O	
éoliennes	B-TERM	
à	I-TERM	
vitesse	I-TERM	
variable	I-TERM	
;	O	
-	O	
en	O	
développant	O	
le	O	
stockage	B-TERM	
d'	I-TERM	
énergie	I-TERM	
à	O	
court	O	
et	O	
à	O	
long	O	
terme	O	
;	O	
-	O	
en	O	
développant	O	
les	O	
systèmes	B-TERM	
multisources	I-TERM	
avec	O	
une	O	
gestion	O	
intégrée	O	
et	O	
optimisée	O	
de	O	
l'	O	
énergie	B-TERM	
.	O	
Selon	O	
l'	O	
EWEA	B-TERM	
(	O	
European	B-TERM	
Wind	I-TERM	
Energy	I-TERM	
Association	I-TERM	
)	O	
le	O	
parc	B-TERM	
éolien	I-TERM	
en	O	
Europe	B-TERM	
pourrait	O	
atteindre	O	
une	O	
puissance	B-TERM	
installée	I-TERM	
de	O	
180	O	
000	O	
MW	B-TERM	
en	O	
2020	O	
,	O	
soit	O	
plus	O	
de	O	
trois	O	
fois	O	
la	O	
puissance	B-TERM	
installée	I-TERM	
en	O	
2007	O	
qui	O	
était	O	
de	O	
57	O	
000	O	
MW	B-TERM	
.	O	
Pour	O	
satisfaire	O	
aux	O	
objectifs	O	
de	O	
développement	O	
des	O	
énergies	B-TERM	
renouvelables	I-TERM	
de	O	
l'	O	
Union	B-TERM	
Européenne	I-TERM	
,	O	
la	O	
puissance	B-TERM	
éolienne	I-TERM	
installée	O	
en	O	
France	B-TERM	
en	O	
2020	O	
devrait	O	
atteindre	O	
25	O	
000	O	
MW	B-TERM	
.	O	
L'	O	
impact	O	
de	O	
l'	O	
éolien	B-TERM	
sur	O	
le	O	
réseau	B-TERM	
de	I-TERM	
transport	I-TERM	
est	O	
cependant	O	
à	O	
considérer	O	
à	O	
une	O	
échelle	O	
européenne	O	
.	O	
D'	O	
après	O	
l'	O	
UCTE	B-TERM	
(	O	
Union	B-TERM	
for	I-TERM	
the	I-TERM	
Co-ordination	I-TERM	
of	I-TERM	
the	I-TERM	
Transmission	I-TERM	
of	I-TERM	
Electricity	I-TERM	
)	O	
[	O	
UCT	O	
00	O	
]	O	
,	O	
la	O	
concentration	O	
d'	O	
énergie	B-TERM	
éolienne	I-TERM	
dans	O	
le	O	
nord	O	
de	O	
l'	O	
Allemagne	B-TERM	
produit	O	
déjà	O	
d'	O	
importants	O	
flux	O	
discontinus	O	
de	O	
puissance	B-TERM	
sur	O	
les	O	
réseaux	B-TERM	
de	I-TERM	
transport	I-TERM	
voisins	O	
,	O	
du	O	
Benelux	B-TERM	
et	O	
d'	O	
Europe	B-TERM	
Centrale	O	
.	O	
Dans	O	
le	O	
futur	O	
,	O	
le	O	
9	O	
réseau	B-TERM	
de	I-TERM	
transport	I-TERM	
français	O	
risque	O	
de	O	
ne	O	
pas	O	
être	O	
épargné	O	
par	O	
ce	O	
phénomène	O	
:	O	
en	O	
effet	O	
d'	O	
ici	O	
2010	O	
,	O	
25	O	
000	O	
MW	B-TERM	
de	O	
puissance	B-TERM	
éolienne	I-TERM	
pourrait	O	
être	O	
installée	O	
en	O	
Allemagne	B-TERM	
et	O	
plus	O	
de	O	
20	O	
000	O	
MW	B-TERM	
en	O	
Espagne	B-TERM	
,	O	
s'	O	
ajoutant	O	
aux	O	
5300	O	
MW	B-TERM	
qui	O	
seraient	O	
installés	O	
en	O	
France	B-TERM	
[	O	
PUR	O	
08	O	
]	O	
.	O	
La	O	
gestion	O	
des	O	
réseaux	B-TERM	
électriques	I-TERM	
recouvre	O	
des	O	
problématiques	O	
avec	O	
différentes	O	
échelles	O	
de	O	
temps	O	
,	O	
le	O	
dimensionnement	O	
et	O	
l'	O	
investissement	O	
[	O	
année	O	
]	O	
.	O	
La	O	
supervision	O	
sur	O	
le	O	
long	O	
terme	O	
qui	O	
a	O	
pour	O	
objectif	O	
de	O	
déterminer	O	
le	O	
plan	O	
de	O	
production	O	
pour	O	
maximiser	O	
les	O	
profits	O	
[	O	
journée	O	
]	O	
.	O	
La	O	
supervision	O	
sur	O	
le	O	
moyen	O	
terme	O	
qui	O	
a	O	
pour	O	
objectif	O	
la	O	
détermination	O	
des	O	
puissances	B-TERM	
de	O	
référence	O	
des	O	
sources	O	
pour	O	
maximiser	O	
les	O	
profits	O	
[	O	
1	O	
/	O	
2	O	
heure	O	
,	O	
1	O	
heure	O	
]	O	
et	O	
enfin	O	
la	O	
supervision	O	
en	O	
temps	O	
réel	O	
qui	O	
a	O	
pour	O	
objectif	O	
de	O	
fournir	O	
la	O	
puissance	B-TERM	
de	O	
référence	O	
et	O	
des	O	
services	B-TERM	
système	I-TERM	
[	O	
secondes	O	
,	O	
minutes	O	
]	O	
.	O	
Mes	O	
activités	O	
de	O	
recherche	O	
se	O	
sont	O	
focalisées	O	
sur	O	
la	O	
gestion	O	
temps	O	
réel	O	
de	O	
sources	B-TERM	
décentralisées	I-TERM	
.	O	
La	O	
supervision	O	
en	O	
temps	O	
réel	O	
recouvre	O	
les	O	
dimensions	O	
suivantes	O	
:	O	
La	O	
détermination	O	
de	O	
la	O	
puissance	B-TERM	
de	O	
référence	O	
en	O	
temps	O	
réel	O	
de	O	
chaque	O	
unité	O	
de	O	
production	O	
ou	O	
de	O	
stockage	O	
(	O	
dont	O	
l'	O	
ensemble	O	
peut	O	
constituer	O	
une	O	
centrale	B-TERM	
multisources	I-TERM	
)	O	
afin	O	
de	O	
:	O	
Tenir	O	
les	O	
engagements	O	
en	O	
terme	O	
de	O	
puissances	B-TERM	
délivrées	I-TERM	
,	O	
Apporter	O	
des	O	
services	B-TERM	
système	I-TERM	
au	O	
réseau	B-TERM	
(	O	
réglage	B-TERM	
de	I-TERM	
la	I-TERM	
fréquence	I-TERM	
et	O	
de	B-TERM	
la	I-TERM	
tension	I-TERM	
,	O	
fonctionnement	O	
en	O	
îloté	B-TERM	
,	O	
gestion	O	
des	O	
congestions	O	
des	O	
lignes	O	
du	O	
réseau	B-TERM	
,	O	
...	O	
)	O	
.	O	
L'	O	
implantation	O	
en	O	
temps	O	
réel	O	
de	O	
ces	O	
fonctions	O	
nécessite	O	
de	O	
:	O	
Limiter	O	
les	O	
temps	O	
de	O	
calculs	O	
des	O	
algorithmes	O	
de	O	
supervision	O	
,	O	
Limiter	O	
le	O	
nombre	O	
de	O	
grandeurs	O	
à	O	
mesurer	O	
,	O	
Garantir	O	
une	O	
précision	O	
suffisante	O	
sur	O	
les	O	
actions	O	
de	O	
réglage	O	
à	O	
réaliser	O	
.	O	
Un	O	
outil	O	
,	O	
l'	O	
optimisation	O	
implicite	O	
avec	O	
la	O	
logique	B-TERM	
floue	I-TERM	
,	O	
adapté	O	
à	O	
un	O	
traitement	O	
en	O	
temps	O	
réel	O	
a	O	
été	O	
exploré	O	
pour	O	
atteindre	O	
ces	O	
objectifs	O	
.	O	
Ce	O	
type	O	
d'	O	
outil	O	
est	O	
bien	O	
adapté	O	
à	O	
la	O	
gestion	O	
de	O	
systèmes	O	
«	O	
complexes	O	
»	O	
dépendant	O	
de	O	
grandeurs	O	
ou	O	
d'	O	
états	O	
difficilement	O	
prévisibles	O	
,	O	
donc	O	
mal	O	
connus	O	
en	O	
temps	O	
réel	O	
(	O	
vent	B-TERM	
,	O	
ensoleillement	O	
,	O	
fréquence	B-TERM	
et	O	
état	O	
du	O	
réseau	B-TERM	
,	O	
...	O	
)	O	
.	O	
10	O	
La	O	
thèse	O	
est	O	
divisée	O	
en	O	
quatre	O	
parties	O	
,	O	
une	O	
première	O	
partie	O	
est	O	
consacrée	O	
à	O	
un	O	
état	O	
de	O	
l'	O	
art	O	
des	O	
systèmes	B-TERM	
électriques	I-TERM	
,	O	
elle	O	
traite	O	
plus	O	
particulièrement	O	
de	O	
l'	O	
insertion	O	
de	O	
la	O	
production	B-TERM	
décentralisée	I-TERM	
dans	O	
les	O	
systèmes	B-TERM	
électriques	I-TERM	
.	O	
L'	O	
objectif	O	
de	O	
cette	O	
première	O	
partie	O	
est	O	
de	O	
mettre	O	
en	O	
avant	O	
les	O	
bouleversements	O	
que	O	
rencontre	O	
le	O	
secteur	O	
de	O	
l'	O	
énergie	B-TERM	
électrique	I-TERM	
.	O	
En	O	
effet	O	
,	O	
les	O	
récentes	O	
évolutions	O	
dues	O	
à	O	
la	O	
libéralisation	O	
du	O	
marché	O	
de	O	
l'	O	
électricité	B-TERM	
ont	O	
transformé	O	
le	O	
système	B-TERM	
électrique	I-TERM	
conçu	O	
et	O	
dimensionné	O	
dans	O	
un	O	
cadre	O	
monopolistique	O	
et	O	
unidirectionnel	O	
en	O	
un	O	
système	O	
plus	O	
complexe	O	
entraînant	O	
la	O	
multiplication	O	
des	O	
acteurs	O	
.	O	
Les	O	
évolutions	O	
technologiques	B-TERM	
,	O	
notamment	O	
celle	O	
de	O	
l'	O	
électronique	B-TERM	
de	O	
puissance	B-TERM	
,	O	
et	O	
la	O	
libre	O	
concurrence	O	
dans	O	
le	O	
domaine	O	
de	O	
l'	O	
électricité	B-TERM	
ont	O	
favorisé	O	
la	O	
prolifération	O	
des	O	
sources	B-TERM	
décentralisées	I-TERM	
.	O	
Les	O	
énergies	B-TERM	
renouvelables	I-TERM	
et	O	
notamment	O	
l'	O	
éolien	B-TERM	
se	O	
sont	O	
particulièrement	O	
développées	O	
.	O	
Le	O	
contexte	O	
du	O	
réchauffement	B-TERM	
climatique	I-TERM	
et	O	
les	O	
incitations	O	
financières	O	
importantes	O	
des	O	
différents	O	
pays	O	
ont	O	
très	O	
largement	O	
participé	O	
à	O	
cet	O	
essor	O	
.	O	
L'	O	
augmentation	O	
massive	O	
de	O	
ce	O	
type	O	
de	O	
source	O	
et	O	
plus	O	
particulièrement	O	
de	O	
l'	O	
éolien	B-TERM	
pose	O	
des	O	
problèmes	O	
techniques	B-TERM	
importants	O	
.	O	
Des	O	
incidents	O	
,	O	
comme	O	
a	O	
pu	O	
connaître	O	
le	O	
système	B-TERM	
électrique	I-TERM	
le	O	
4	O	
novembre	O	
2006	O	
,	O	
ont	O	
montré	O	
que	O	
la	O	
production	B-TERM	
décentralisée	I-TERM	
ne	O	
pouvait	O	
plus	O	
être	O	
considérée	O	
comme	O	
marginale	O	
.	O	
Néanmoins	O	
des	O	
solutions	O	
pour	O	
améliorer	O	
l'	O	
intégration	O	
de	O	
ce	O	
type	O	
de	O	
source	O	
émergent	O	
.	O	
Un	O	
état	O	
de	O	
l'	O	
art	O	
des	O	
générateurs	B-TERM	
éolien	B-TERM	
discute	O	
des	O	
capacités	O	
de	O	
réglage	O	
de	O	
ces	O	
générateurs	B-TERM	
.	O	
La	O	
deuxième	O	
partie	O	
de	O	
cette	O	
thèse	O	
présente	O	
la	O	
modélisation	O	
du	O	
réseau	B-TERM	
d'	O	
étude	O	
implanté	O	
sous	O	
Eurostag	B-TERM	
,	O	
du	O	
générateur	B-TERM	
éolien	I-TERM	
et	O	
du	O	
banc	O	
expérimental	O	
de	O	
3	O	
kW	B-TERM	
.	O	
Le	O	
banc	O	
expérimental	O	
est	O	
un	O	
émulateur	O	
éolien	B-TERM	
basé	O	
sur	O	
une	O	
génératrice	B-TERM	
synchrone	I-TERM	
à	I-TERM	
aimant	I-TERM	
permanent	I-TERM	
connectée	O	
au	O	
réseau	B-TERM	
par	O	
l'	O	
intermédiaire	O	
de	O	
deux	O	
convertisseurs	B-TERM	
d'	I-TERM	
électronique	I-TERM	
de	I-TERM	
puissance	I-TERM	
.	O	
La	O	
troisième	O	
partie	O	
traite	O	
des	O	
capacités	O	
de	O	
réglage	B-TERM	
fréquence-puissance	I-TERM	
des	O	
générateurs	B-TERM	
éoliens	I-TERM	
.	O	
Dans	O	
cette	O	
partie	O	
,	O	
deux	O	
stratégies	O	
de	O	
commande	O	
applicables	O	
aux	O	
générateurs	B-TERM	
éoliens	I-TERM	
à	I-TERM	
vitesse	I-TERM	
variable	I-TERM	
sont	O	
proposées	O	
afin	O	
qu'	O	
ils	O	
puissent	O	
participer	O	
aux	O	
réglages	B-TERM	
fréquence	I-TERM	
/	I-TERM	
puissance	I-TERM	
sans	O	
mesure	O	
ni	O	
prévision	O	
du	O	
vent	B-TERM	
.	O	
La	O	
difficulté	O	
est	O	
d'	O	
obtenir	O	
une	O	
réserve	B-TERM	
primaire	I-TERM	
de	I-TERM	
puissance	I-TERM	
régulière	O	
sur	O	
une	O	
large	O	
plage	B-TERM	
de	I-TERM	
fonctionnement	I-TERM	
.	O	
La	O	
première	O	
stratégie	O	
permet	O	
d'	O	
obtenir	O	
une	O	
réserve	B-TERM	
de	I-TERM	
puissance	I-TERM	
régulière	O	
uniquement	O	
lorsque	O	
l'	O	
on	O	
fonctionne	O	
en	O	
pleine	O	
la	O	
charge	B-TERM	
.	O	
La	O	
seconde	O	
stratégie	O	
de	O	
supervision	O	
s'	O	
appuie	O	
sur	O	
deux	O	
régulateurs	O	
flous	O	
et	O	
permet	O	
d'	O	
obtenir	O	
une	O	
réserve	B-TERM	
de	I-TERM	
puissance	I-TERM	
régulière	O	
sur	O	
une	O	
large	O	
plage	B-TERM	
de	I-TERM	
fonctionnement	I-TERM	
.	O	
Ces	O	
stratégies	O	
de	O	
commande	O	
sont	O	
développées	O	
et	O	
simulées	O	
à	O	
l'	O	
aide	O	
d'	O	
outils	O	
de	O	
simulation	O	
numérique	O	
orientés	O	
«	O	
contrôle-commande	O	
»	O	
(	O	
Matlab-Simulink	B-TERM	
)	O	
.	O	
Une	O	
méthodologie	O	
d'	O	
implantation	O	
temps	O	
réel	O	
des	O	
régulateurs	O	
flous	O	
permettant	O	
de	O	
limiter	O	
le	O	
temps	O	
de	O	
calcul	O	
est	O	
ensuite	O	
proposée	O	
.	O	
Ces	O	
stratégies	O	
sont	O	
implantées	O	
sur	O	
un	O	
banc	O	
d'	O	
essais	O	
afin	O	
de	O	
valider	O	
les	O	
résultats	O	
obtenus	O	
par	O	
11	O	
la	O	
simulation	O	
.	O	
Les	O	
stratégies	O	
de	O	
commande	O	
sont	O	
implantées	O	
dans	O	
un	O	
logiciel	O	
orienté	O	
«	O	
système	B-TERM	
électrique	I-TERM	
»	O	
(	O	
EUROSTAG	B-TERM	
)	O	
.	O	
L'	O	
implantation	O	
de	O	
ce	O	
type	O	
de	O	
stratégie	O	
sous	O	
EUROSTAG	B-TERM	
permet	O	
d'	O	
envisager	O	
des	O	
études	O	
sur	O	
des	O	
réseaux	B-TERM	
plus	O	
importants	O	
.	O	
La	O	
dernière	O	
partie	O	
de	O	
cette	O	
thèse	O	
développe	O	
une	O	
méthodologie	O	
originale	O	
à	O	
base	O	
de	O	
logique	B-TERM	
floue	I-TERM	
pour	O	
déterminer	O	
des	O	
algorithmes	O	
de	O	
supervision	O	
adaptés	O	
à	O	
la	O	
supervision	O	
temps	O	
réel	O	
de	O	
systèmes	B-TERM	
multisources	I-TERM	
.	O	
La	O	
méthodologie	O	
de	O	
supervision	O	
se	O	
base	O	
sur	O	
un	O	
outil	O	
d'	O	
optimisation	O	
implicite	O	
(	O	
la	O	
logique	B-TERM	
floue	I-TERM	
)	O	
.	O	
Cette	O	
méthodologie	O	
a	O	
été	O	
illustrée	O	
à	O	
l'	O	
aide	O	
d'	O	
un	O	
cas	O	
d'	O	
étude	O	
.	O	
L'	O	
avantage	O	
de	O	
cette	O	
méthode	O	
est	O	
qu'	O	
elle	O	
permet	O	
de	O	
faciliter	O	
,	O	
à	O	
l'	O	
aide	O	
d'	O	
un	O	
outil	O	
graphique	O	
,	O	
la	O	
détermination	O	
des	O	
algorithmes	O	
flous	O	
.	O	
Elle	O	
ne	O	
nécessite	O	
pas	O	
de	O	
modèles	O	
détaillés	O	
du	O	
système	O	
et	O	
permet	O	
d'	O	
obtenir	O	
des	O	
transitions	O	
lissées	O	
.	O	
Enfin	O	
,	O	
elle	O	
limite	O	
le	O	
nombre	O	
de	O	
lois	O	
de	O	
l'	O	
algorithme	O	
(	O	
gain	O	
en	O	
temps	O	
de	O	
calcul	O	
)	O	
.	O	
12	O	
Première	O	
Partie	O	
Insertion	O	
de	O	
la	O	
production	B-TERM	
décentralisée	I-TERM	
dans	O	
le	O	
réseau	B-TERM	
de	I-TERM	
transport	I-TERM	
Introduction	O	
-	O	
L'	O	
organisation	O	
traditionnelle	O	
du	O	
secteur	O	
électrique	B-TERM	
est	O	
actuellement	O	
bousculée	O	
par	O	
l'	O	
apparition	O	
croissante	O	
de	O	
productions	B-TERM	
décentralisées	I-TERM	
.	O	
Deux	O	
raisons	O	
peuvent	O	
être	O	
évoquées	O	
pour	O	
expliquer	O	
ce	O	
phénomène	O	
.	O	
D'	O	
une	O	
part	O	
,	O	
la	O	
libéralisation	O	
du	O	
marché	O	
de	O	
l'	O	
électricité	B-TERM	
a	O	
attiré	O	
la	O	
convoitise	O	
de	O	
nouveaux	O	
producteurs	O	
.	O	
Ces	O	
producteurs	O	
ne	O	
pouvant	O	
pas	O	
investir	O	
dans	O	
des	O	
centrales	B-TERM	
thermiques	I-TERM	
(	O	
investissement	O	
trop	O	
lourd	O	
)	O	
,	O	
ils	O	
se	O	
sont	O	
dirigés	O	
vers	O	
des	O	
productions	O	
moins	O	
onéreuses	O	
(	O	
cogénération	B-TERM	
,	O	
biomasse	B-TERM	
,	O	
éolien	B-TERM	
...	O	
)	O	
.	O	
D'	O	
autre	O	
part	O	
,	O	
le	O	
changement	B-TERM	
climatique	I-TERM	
dû	O	
à	O	
l'	O	
émission	B-TERM	
de	I-TERM	
gaz	I-TERM	
à	I-TERM	
effet	I-TERM	
de	I-TERM	
serre	I-TERM	
a	O	
entraîné	O	
une	O	
volonté	O	
politique	O	
visant	O	
à	O	
encourager	O	
le	O	
recours	O	
aux	O	
énergies	B-TERM	
renouvelables	I-TERM	
pour	O	
la	O	
production	B-TERM	
d'	I-TERM	
électricité	I-TERM	
.	O	
Le	O	
protocole	B-TERM	
de	I-TERM	
Kyoto	I-TERM	
en	O	
est	O	
l'	O	
illustration	O	
.	O	
Il	O	
y	O	
a	O	
donc	O	
eu	O	
un	O	
développement	O	
important	O	
de	O	
la	O	
production	B-TERM	
décentralisée	I-TERM	
.	O	
Cependant	O	
,	O	
l'	O	
intégration	O	
de	O	
sources	B-TERM	
décentralisées	I-TERM	
sur	O	
le	O	
réseau	B-TERM	
va	O	
perturber	O	
celui-ci	O	
.	O	
En	O	
effet	O	
,	O	
à	O	
l'	O	
origine	O	
le	O	
réseau	B-TERM	
a	O	
été	O	
conçu	O	
pour	O	
faire	O	
transiter	O	
un	O	
flux	B-TERM	
de	I-TERM	
puissance	I-TERM	
provenant	O	
de	O	
sites	O	
de	O	
production	O	
connectés	O	
sur	O	
le	O	
réseau	B-TERM	
de	I-TERM	
transport	I-TERM	
vers	O	
le	O	
réseau	B-TERM	
de	I-TERM	
distribution	I-TERM	
.	O	
Tandis	O	
que	O	
la	O	
production	B-TERM	
décentralisée	I-TERM	
est	O	
essentiellement	O	
connectée	O	
sur	O	
le	O	
réseau	B-TERM	
de	I-TERM	
distribution	I-TERM	
.	O	
Il	O	
y	O	
